candidate_id,firstname,lastname,email,password,skills,location,education,preferredJobTitle,experience,preferredJobType,preferredWorkType,softSkills
377,Sahar,Shahbaz,saharshahbaz.87@hotmail.com,#^gb5Fax^*,"agile, agile, PMP",Lahore,Masters,IT Project Manager,8,Part-time,Onsite,"Teamwork, Adaptability, Problem Solving, Communication"
378,Hassan,Qadir,hassanqadir.72@gmail.com,)zK)aLK9Z2,"log analysis, security procedures, threat detection, security tool management",Nawabshah,Bachelors,Security Operations Center (SOC) Analyst,2,Contract,Onsite,"Communication, Teamwork, Problem Solving"
379,Hammad,Mohamed,hammadmohamed.60@gmail.com,FV8JD+gz6^,"threat modeling, security risk assessment, identity and access management, secure coding practices, security compliance, security compliance",Rawalpindi,Masters,Security Architect,8,Full-time,Onsite,"Communication, Problem Solving"
380,Zafar,Bilal,zafarbilal.33@hotmail.com,b*5LOgwa*i,"ITIL, consulting, ITIL, TOGAF, TOGAF",Karachi,PhD,IT Consultant,0,Full-time,Onsite,"Teamwork, Communication, Problem Solving"
381,Ajwa,Rafeeq,ajwarafeeq.83@hotmail.com,N5I$+HdZ@c,"network security protocols, switching, firewall configuration",Abbottabad,Intermediate,Network Administrator,1,Full-time,Remote,Adaptability
382,Aamir,Younis,aamiryounis.93@gmail.com,JD9H7HFb%+,"Spark, Hive, Scala, Hive, Hadoop, MapReduce",Peshawar,Bachelors,Big Data Engineer,3,Full-time,Onsite,"Teamwork, Communication, Adaptability, Problem Solving"
383,Karen,Gohar,karengohar.34@gmail.com,8vCIfkFo!C,"Scala, Scala, MapReduce",Lahore,Bachelors,Big Data Engineer,3,Full-time,Onsite,"Problem Solving, Communication, Adaptability, Teamwork"
384,Aafaq,Husain,aafaqhusain.18@gmail.com,%nH4+Ex)H!,"Docker, Kubernetes, DevOps, DevOps, linuxCI/CD",Lahore,Masters,DevOps Engineer,2,Part-time,Remote,"Communication, Adaptability, Problem Solving"
385,Manahil,Abdul,manahilabdul.20@outlook.com,^627JWnn$2,"Unity, 3D modeling, C#",Karachi,Bachelors,Game Developer,2,Contract,Onsite,"Teamwork, Adaptability"
386,Farooq,Kausar,farooqkausar.66@gmail.com,(8vn$8Jlt),"CNN, CNN, OpenCV, image processing",Quetta,Intermediate,Computer Vision Engineer,0,Part-time,Onsite,"Adaptability, Problem Solving, Teamwork, Communication"
387,Muhammad,Saeed,muhammadsaeed.71@outlook.com,7h_$qqOu!W,"vulnerability assessment, web application security, threat modeling, threat modeling, web application security, metasploit",Peshawar,Masters,Ethical Hacker,10,Full-time,Remote,"Adaptability, Communication"
388,Kiran,Abdullah,kiranabdullah.94@gmail.com,_PDj%XFPa4,"NLP, machine learning, deep learning, computer vision, deep learning, machine learning",Karachi,Intermediate,AI Engineer,1,Part-time,Onsite,"Communication, Teamwork, Problem Solving"
389,Ramsha,Nisar,ramshanisar.73@outlook.com,!9Wb6FgwZx,"Adobe XD, Adobe XD, Figma, Adobe XD, Adobe XD",Gujranwala,Masters,UI/UX Designer,5,Contract,Remote,"Communication, Adaptability"
390,Hasnain,Nawab,hasnainnawab.93@outlook.com,u^B7BOen4&,"IaC, cloud, Google Cloud, Google Cloud, AWS",Nawabshah,Intermediate,Cloud Engineer,1,Part-time,Onsite,Teamwork
391,Alina,Ijaz,alinaijaz.84@gmail.com,WPe)4$Gigx,"DNS, network troubleshooting, network configuration, switching, wireless networking",Quetta,Masters,Network Administrator,9,Contract,Onsite,"Problem Solving, Adaptability, Communication"
392,Anum,Ijaz,anumijaz.28@gmail.com,UQ4FfFyny!,"HTML, web, frontend, CSS",Abbottabad,Masters,Backend Developer,2,Part-time,Remote,"Communication, Adaptability, Teamwork, Problem Solving"
393,Ruby,Ul,rubyul.27@hotmail.com,cO0S8XfW&S,"Docker, linuxCI/CD, Kubernetes, DevOps, automation",Peshawar,PhD,DevOps Engineer,0,Internship,Onsite,Teamwork
394,Muzammal,Hassan,muzammalhassan.59@gmail.com,q_U)u7EtQI,"networking, security, Linux, security",Peshawar,Intermediate,System Administrator,2,Full-time,Onsite,"Problem Solving, Teamwork"
395,Muhammad,Bilal,muhammadbilal.20@outlook.com,(S6fHp3qt9,"Google Cloud, IaC, Azure, cloud",Peshawar,Masters,Cloud Engineer,10,Contract,Onsite,"Communication, Teamwork"
396,Mohammad,Habib,mohammadhabib.91@gmail.com,MpWs$LK($2,"wireless networking, firewall configuration, network troubleshooting, wireless networking, DNS, network security protocols",Sialkot,Masters,Network Administrator,0,Contract,Remote,"Communication, Teamwork, Problem Solving"
397,Muhammad,Qadir,muhammadqadir.57@gmail.com,uY^&3Wh8sF,"HTML, JavaScript, frontend, JavaScript",Islamabad,PhD,Frontend Developer,12,Contract,Remote,Adaptability
398,Talha,Wali,talhawali.60@hotmail.com,8AyECJfg$G,"process improvement, process improvement, process improvement",Sukkur,PhD,Business Analyst,4,Contract,Remote,Problem Solving
399,Amra,Nisar,amranisar.88@gmail.com,Hd_6OGPw_k,"DevOps, linuxCI/CD, automation, linuxCI/CD",Lahore,Intermediate,DevOps Engineer,2,Part-time,Onsite,"Teamwork, Adaptability, Communication, Problem Solving"
400,Sohail,Faisal,sohailfaisal.74@hotmail.com,#hxsVzlpV8,"Figma, Sketch, Sketch, Figma",Sialkot,PhD,UI/UX Designer,18,Contract,Remote,"Communication, Problem Solving"
401,Manahil,Nazir,manahilnazir.83@gmail.com,&%9HR$Pd+L,"C#, Unity, C#, C#, C#, 3D modeling",Nawabshah,Masters,Game Developer,7,Full-time,Onsite,"Adaptability, Communication, Problem Solving"
402,Kiran,Hassan,kiranhassan.75@hotmail.com,LIe4YH2bX(,"threat modeling, security compliance, threat modeling, security risk assessment, security risk assessment",Nawabshah,Masters,Security Architect,6,Contract,Remote,"Communication, Teamwork"
403,Asim,Shafiq,asimshafiq.74@hotmail.com,(^0ZnWHo6z,"threat detection, security policies, log analysis",Lahore,Masters,Security Operations Center (SOC) Analyst,2,Full-time,Remote,"Teamwork, Problem Solving"
404,Idrees,Hashim,idreeshashim.77@outlook.com,#tNu^Wdx2v,"computer vision, NLP, computer vision, computer vision, machine learning, NLP",Gujranwala,Intermediate,AI Engineer,1,Contract,Remote,"Communication, Teamwork, Problem Solving, Adaptability"
405,Amna,Rasheed,amnarasheed.76@gmail.com,aI8bWMgv!m,"JavaScript, HTML, web, backend, backend, HTML",Karachi,Intermediate,Backend Developer,0,Contract,Remote,"Communication, Problem Solving, Adaptability, Teamwork"
406,Sunny,Allah,sunnyallah.81@hotmail.com,i)E!8HIko7,"network configuration, network monitoring, switching, DHCP, firewall configuration",Bahawalpur,PhD,Network Administrator,15,Part-time,Onsite,"Communication, Teamwork"
407,Rabab,Akram,rababakram.55@hotmail.com,%8R#SmA8Wh,"Swift, Android, Swift, Swift, Android",Abbottabad,Masters,Mobile App Developer,0,Contract,Remote,"Problem Solving, Adaptability, Teamwork, Communication"
408,Hazara,Amir,hazaraamir.12@hotmail.com,&Qw2Q+&d_*,"threat intelligence, cryptography, penetration testing, malware analysis, cryptography, IDPS",Sukkur,Masters,Cybersecurity Analyst,5,Contract,Onsite,"Adaptability, Communication, Teamwork"
409,Ruby,Naseer,rubynaseer.86@gmail.com,c6N!1C4e(s,"security, networking, networking, networking",Faisalabad,Bachelors,System Administrator,5,Part-time,Remote,Communication
410,Ayesha,Nazir,ayeshanazir.10@hotmail.com,)lX5EZnT1p,"stakeholder management, requirements gathering, stakeholder management, process improvement, stakeholder management",Quetta,PhD,Business Analyst,18,Part-time,Remote,"Adaptability, Teamwork, Communication"
411,Mustansar,Khan,mustansarkhan.44@outlook.com,$))DW_)dE4,"network security design, security compliance, security governance, security governance, security governance",Rawalpindi,Bachelors,Security Architect,2,Part-time,Onsite,"Adaptability, Communication"
412,Bakhtiyar,Ashraf,bakhtiyarashraf.83@hotmail.com,y@$7@Mfxn*,"DevOps, linuxCI/CD, Kubernetes, Docker",Rawalpindi,Masters,DevOps Engineer,6,Part-time,Remote,"Communication, Teamwork, Adaptability, Problem Solving"
413,Manaal,Zubair,manaalzubair.47@outlook.com,)4Xx%w_x21,"programming, programming, coding",Multan,Bachelors,Software Engineer,0,Internship,Onsite,"Problem Solving, Teamwork, Communication, Adaptability"
414,Hareem,Waheed,hareemwaheed.84@outlook.com,C@qJh5Xmeh,"Linux, security, Linux",Gujranwala,Masters,System Administrator,4,Full-time,Onsite,"Problem Solving, Teamwork"
415,Mustafa,Abbasi,mustafaabbasi.46@outlook.com,+oiQsdGJ7(,"QA, Selenium, pytest, Selenium, QA, JUnit",Nawabshah,Bachelors,Quality Assurance Engineer,5,Full-time,Remote,"Teamwork, Adaptability, Problem Solving"
416,Shehzad,Waseem,shehzadwaseem.18@hotmail.com,)2DpMVf3#H,"NLP, computer vision, deep learning, computer vision, deep learning",Peshawar,Bachelors,AI Engineer,2,Part-time,Onsite,"Communication, Adaptability, Teamwork, Problem Solving"
417,Nerda,Inayat,nerdainayat.59@gmail.com,bi1yF2n$b^,"python, statistics, machine learning, statistics",Quetta,Masters,Data Scientist,6,Part-time,Onsite,"Teamwork, Adaptability"
418,Muhammad,Ayub,muhammadayub.47@gmail.com,(@WOi9ZmS8,"CSS, backend, JavaScript, HTML, CSS",Gujranwala,PhD,Web Developer,7,Part-time,Remote,"Teamwork, Communication, Adaptability, Problem Solving"
419,Rabia,Ashraf,rabiaashraf.88@hotmail.com,*)_%iuZja9,"cloud, Azure, Google Cloud",Nawabshah,Bachelors,Cloud Engineer,5,Full-time,Onsite,"Problem Solving, Adaptability"
420,Idrees,Zada,idreeszada.34@hotmail.com,@v*Lt9Osg@,"Unity, Unity, C#, C#, Unreal Engine",Sukkur,Intermediate,Game Developer,2,Part-time,Onsite,"Adaptability, Problem Solving, Communication, Teamwork"
421,Aafaq,Tariq,aafaqtariq.42@outlook.com,^uViYH!RI0,"JavaScript, backend, CSS, backend",Quetta,PhD,Backend Developer,20,Full-time,Remote,"Teamwork, Problem Solving, Adaptability, Communication"
422,Sidra,Zaidi,sidrazaidi.54@outlook.com,eOl2RgEb)L,"malware analysis, vulnerability assessment, IDPS",Gujranwala,Intermediate,Cybersecurity Analyst,2,Contract,Remote,"Adaptability, Communication"
423,Yasir,Masood,yasirmasood.39@gmail.com,)2S0&nEqLc,"AWS, cloud, cloud",Lahore,Masters,Cloud Engineer,4,Contract,Onsite,"Adaptability, Problem Solving"
424,Minahel,Aslam,minahelaslam.32@outlook.com,G(W$2Wv&*b,"CSS, CSS, backend",Peshawar,Masters,Web Developer,6,Full-time,Remote,"Communication, Adaptability, Problem Solving"
425,Sajid,Shareef,sajidshareef.16@gmail.com,!zY4z!JaQB,"agile, PMP, PRINCE2, agile, agile",Islamabad,Intermediate,IT Project Manager,1,Full-time,Remote,"Adaptability, Problem Solving"
426,Nerda,Salman,nerdasalman.38@hotmail.com,3hbCLL@R&7,"Figma, Adobe XD, Figma, Adobe XD, Sketch",Multan,Intermediate,UI/UX Designer,1,Contract,Onsite,Teamwork
427,Annie,Murad,anniemurad.12@gmail.com,hBJ6aXwv$0,"CSS, HTML, backend, HTML, CSS",Lahore,Intermediate,Backend Developer,2,Contract,Onsite,"Communication, Adaptability, Teamwork, Problem Solving"
428,Sajid,Kashif,sajidkashif.98@outlook.com,l0GY26rM#),"security protocols, network security design, threat modeling",Sialkot,Bachelors,Security Architect,0,Part-time,Remote,Problem Solving
429,Khan,Hussian,khanhussian.18@gmail.com,$3drYMiq+G,"blockchain, smart contract, ethereum, blockchain, blockchain",Quetta,Masters,Blockchain Developer,7,Part-time,Onsite,"Communication, Teamwork"
430,Maheen,Qasim,maheenqasim.28@gmail.com,^4ES8k4r)B,"deep learning, NLP, machine learning, deep learning",Sialkot,Bachelors,AI Engineer,5,Full-time,Onsite,"Communication, Teamwork"
431,Bisma,Baksh,bismabaksh.35@outlook.com,eAPwtLi2(3,"log analysis, security incident handling, security tool management, log analysis, log analysis, network traffic analysis",Peshawar,Intermediate,Security Operations Center (SOC) Analyst,1,Contract,Remote,"Adaptability, Problem Solving, Communication, Teamwork"
432,Sajid,Rizwan,sajidrizwan.14@hotmail.com,U7(9nf5b*2,"Sketch, Adobe XD, Sketch, Adobe XD, Adobe XD",Islamabad,Masters,UI/UX Designer,7,Part-time,Remote,"Problem Solving, Teamwork, Adaptability"
433,Abir,Manzoor,abirmanzoor.93@outlook.com,e3Y^5Gey+q,"programming, data structure, data structure, data structure, data structure",Karachi,PhD,Software Engineer,17,Part-time,Onsite,"Communication, Adaptability, Teamwork"
434,Owais,Jan,owaisjan.69@gmail.com,+8Q)j_f)(R,"programming, algorithm, algorithm, data structure, coding",Hyderabad,Intermediate,Software Engineer,1,Contract,Remote,"Problem Solving, Communication, Adaptability, Teamwork"
435,Minahel,Shahbaz,minahelshahbaz.47@hotmail.com,+r2hMazX5@,"frontend, frontend, backend, backend, HTML",Gujranwala,Bachelors,Frontend Developer,3,Contract,Remote,"Communication, Problem Solving, Adaptability"
436,Fal,Zaidi,falzaidi.56@outlook.com,q(7M1Wc)^x,"pytest, QA, Selenium, testing",Karachi,Masters,Quality Assurance Engineer,1,Contract,Onsite,"Problem Solving, Teamwork, Adaptability, Communication"
437,ALIYA,Baloch,aliyabaloch.57@hotmail.com,g)4IynZ0GN,"testing, JUnit, automation, QA, QA",Sukkur,Intermediate,Quality Assurance Engineer,1,Part-time,Remote,Communication
438,Aamir,Qureshi,aamirqureshi.55@gmail.com,%uOCWeBh8D,"CNN, OpenCV, object detection, OpenCV",Multan,Masters,Computer Vision Engineer,5,Part-time,Onsite,Problem Solving
439,Zain,Afzal,zainafzal.12@outlook.com,e5QWlPkS%7,"machine learning, python, statistics",Faisalabad,Bachelors,Data Scientist,5,Part-time,Remote,"Problem Solving, Communication, Adaptability"
440,Hamza,Tanveer,hamzatanveer.30@outlook.com,*#6HCtE9BP,"security incident handling, log analysis, security procedures, network traffic analysis, security policies",Gujranwala,PhD,Security Operations Center (SOC) Analyst,18,Contract,Remote,"Problem Solving, Teamwork, Communication"
441,Maheen,ur,maheenur.16@gmail.com,e4RnS2zt(b,"Azure, AWS, Azure",Islamabad,PhD,Cloud Engineer,11,Full-time,Onsite,"Adaptability, Communication"
442,Ayeza,Ahmad,ayezaahmad.73@outlook.com,^*8GPqrrCe,"deep learning, computer vision, machine learning, machine learning, deep learning",Nawabshah,Bachelors,AI Engineer,4,Full-time,Onsite,"Teamwork, Adaptability"
443,Laiba,Noor,laibanoor.93@gmail.com,*8mE1DNra*,"security monitoring, security tool management, threat detection",Gujranwala,PhD,Security Operations Center (SOC) Analyst,0,Contract,Onsite,Teamwork
444,Haroon,Awan,haroonawan.86@outlook.com,x6Z@glwR%k,"iOS, Android, Kotlin, Swift",Hyderabad,Bachelors,Mobile App Developer,3,Full-time,Remote,Problem Solving
445,Manaal,Gull,manaalgull.50@hotmail.com,3pXC)tY)(O,"image processing, object detection, object detection, object detection, object detection, OpenCV",Peshawar,PhD,Computer Vision Engineer,9,Full-time,Remote,Problem Solving
446,Aafea,Ayub,aafeaayub.25@hotmail.com,_HKK1Ob$89,"image processing, CNN, object detection",Multan,Masters,Computer Vision Engineer,10,Full-time,Remote,"Adaptability, Problem Solving, Communication, Teamwork"
447,Zafar,Parveen,zafarparveen.56@gmail.com,n(4R5MyA&*,"vulnerability assessment, cryptography, SIEM, risk assessment, IDPS, incident response",Sukkur,Bachelors,Cybersecurity Analyst,1,Part-time,Remote,"Problem Solving, Teamwork, Communication"
448,Hasnain,Yaseen,hasnainyaseen.75@hotmail.com,e2Fm3YIc@7,"statistics, statistics, statistics",Sialkot,Masters,Data Scientist,2,Part-time,Onsite,"Teamwork, Communication, Adaptability"
449,Kathrine,Hassan,kathrinehassan.62@hotmail.com,041P^XIs*Q,"PostgreSQL, PostgreSQL, Oracle, SQL, Oracle",Abbottabad,Bachelors,Database Administrator,1,Internship,Onsite,"Teamwork, Problem Solving, Adaptability, Communication"
450,Sheraz,Fazl,sherazfazl.73@gmail.com,UEGP!Vr3!8,"AWS, cloud, AWS, AWS",Sialkot,Bachelors,Cloud Engineer,4,Full-time,Onsite,Teamwork
451,Abby,Munir,abbymunir.12@hotmail.com,0W0K$rcX^g,"PostgreSQL, NoSQL, PostgreSQL, MySQL",Peshawar,Bachelors,Database Administrator,0,Internship,Onsite,"Teamwork, Adaptability, Communication, Problem Solving"
452,Nerda,Alam,nerdaalam.51@gmail.com,)52wY_pnU%,"Scala, Hadoop, Spark, Scala, MapReduce, MapReduce",Bahawalpur,PhD,Big Data Engineer,3,Part-time,Onsite,"Adaptability, Problem Solving, Communication, Teamwork"
453,Mian,Brohi,mianbrohi.18@gmail.com,!w0_IHFUN^,"data structure, algorithm, programming, data structure, programming, data structure",Nawabshah,PhD,Software Engineer,2,Full-time,Remote,"Adaptability, Teamwork"
454,Hareem,Jameel,hareemjameel.44@gmail.com,4!R6pAxj2K,"security risk assessment, security risk assessment, security risk assessment",Hyderabad,PhD,Security Architect,13,Contract,Onsite,"Adaptability, Communication, Teamwork"
455,Naila,Qadir,nailaqadir.99@gmail.com,_0lzPpw1+a,"Adobe XD, Figma, Figma, Sketch",Rawalpindi,Intermediate,UI/UX Designer,0,Internship,Onsite,"Communication, Teamwork"
456,Aafaq,Irfan,aafaqirfan.47@gmail.com,O!uD7OXoiw,"Oracle, MySQL, PostgreSQL, Oracle, Oracle",Islamabad,PhD,Database Administrator,8,Full-time,Onsite,"Teamwork, Problem Solving, Communication, Adaptability"
457,Aroush,Hayat,aroushhayat.77@outlook.com,hxrJASPd$4,"MySQL, SQL, MySQL, SQL, SQL",Karachi,Intermediate,Database Administrator,0,Part-time,Onsite,Problem Solving
458,Fawad,Zafar,fawadzafar.83@hotmail.com,cYLV5#Az@4,"agile, scrum, PRINCE2",Abbottabad,PhD,IT Project Manager,12,Part-time,Onsite,"Problem Solving, Teamwork"
459,Fatima,Satar,fatimasatar.12@outlook.com,&0UOeDgf@(,"networking, security, Linux",Karachi,Bachelors,System Administrator,5,Contract,Onsite,"Adaptability, Problem Solving, Communication"
460,Tehniyat,Sultan,tehniyatsultan.60@gmail.com,JO1@LZh@1+,"python, machine learning, python, machine learning",Rawalpindi,PhD,Data Scientist,18,Full-time,Onsite,"Problem Solving, Communication, Adaptability"
461,Karen,Jabar,karenjabar.53@hotmail.com,g&8B(Cq^#$,"MapReduce, Spark, MapReduce, Scala, Spark",Lahore,Bachelors,Big Data Engineer,2,Full-time,Onsite,Teamwork
462,Hasnayn,Big,hasnaynbig.98@gmail.com,Bis9ZEatz$,"PMP, scrum, agile, agile",Abbottabad,PhD,IT Project Manager,14,Full-time,Remote,"Communication, Teamwork"
463,Shayan,Rauf,shayanrauf.47@gmail.com,BTq^6C!rQ#,"3D modeling, 3D modeling, 3D modeling, 3D modeling",Abbottabad,Bachelors,Game Developer,1,Internship,Remote,"Teamwork, Communication, Adaptability, Problem Solving"
464,Amina,Kausar,aminakausar.59@gmail.com,@xXLPb*lr7,"security policies, security procedures, log analysis, incident escalation, log analysis",Sialkot,Masters,Security Operations Center (SOC) Analyst,6,Part-time,Onsite,Adaptability
465,Kiki,Nasir,kikinasir.96@gmail.com,#A3Q%GMeA_,"network troubleshooting, network monitoring, firewall configuration",Lahore,Intermediate,Network Administrator,0,Part-time,Remote,"Teamwork, Adaptability, Problem Solving"
466,Hamza,Jameel,hamzajameel.19@gmail.com,m!)1&CnQ@#,"Linux, security, security, security, Linux",Abbottabad,Masters,System Administrator,8,Contract,Onsite,"Communication, Teamwork"
467,Khudija,Hameed,khudijahameed.13@gmail.com,ca79WPuZ#0,"blockchain, smart contract, smart contract, hyperledger, hyperledger",Karachi,Intermediate,Blockchain Developer,0,Full-time,Remote,"Communication, Teamwork, Problem Solving"
468,Mustafa,Sher,mustafasher.66@outlook.com,$5@Kfpzv)X,"HTML, HTML, CSS, web, frontend",Islamabad,Masters,Web Developer,3,Part-time,Remote,Problem Solving
469,Hasnain,Afzal,hasnainafzal.13@hotmail.com,#NAME?,"PRINCE2, PRINCE2, PRINCE2",Quetta,Bachelors,IT Project Manager,3,Part-time,Onsite,"Communication, Teamwork, Adaptability"
470,Fawad,Ishaq,fawadishaq.20@outlook.com,*#LN56HrB+,"penetration testing, metasploit, wireless security",Karachi,Bachelors,Ethical Hacker,2,Part-time,Remote,"Communication, Teamwork"
